MovieIdsNew,movieId,title,genres
1865,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
1866,48043,"Fountain, The (2006)",Drama|Fantasy|Romance
1867,48304,Apocalypto (2006),Adventure|Drama|Thriller
1868,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
1869,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
1870,48516,"Departed, The (2006)",Crime|Drama|Thriller
1871,48738,"Last King of Scotland, The (2006)",Drama|Thriller
1872,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
1873,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
1874,49272,Casino Royale (2006),Action|Adventure|Thriller
1875,49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
1876,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
1877,50872,Ratatouille (2007),Animation|Children|Drama
1878,51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
1879,51540,Zodiac (2007),Crime|Drama|Thriller
1880,51662,300 (2007),Action|Fantasy|War|IMAX
1881,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
1882,52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
1883,52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
1884,52973,Knocked Up (2007),Comedy|Drama|Romance
1885,53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
1886,53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
1887,53123,Once (2006),Drama|Musical|Romance
1888,53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
1889,53322,Ocean's Thirteen (2007),Crime|Thriller
1890,53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
1891,53953,1408 (2007),Drama|Horror|Thriller
1892,53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
1893,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
1894,54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
1895,54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
1896,54272,"Simpsons Movie, The (2007)",Animation|Comedy
1897,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
1898,54503,Superbad (2007),Comedy
1899,54995,Planet Terror (2007),Action|Horror|Sci-Fi
1900,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
1901,55052,Atonement (2007),Drama|Romance|War
1902,55118,Eastern Promises (2007),Crime|Drama|Thriller
1903,55247,Into the Wild (2007),Action|Adventure|Drama
1904,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
1905,55276,Michael Clayton (2007),Drama|Thriller
1906,55290,Gone Baby Gone (2007),Crime|Drama|Mystery
1907,55765,American Gangster (2007),Crime|Drama|Thriller
1908,55820,No Country for Old Men (2007),Crime|Drama
1909,56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
1910,56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
1911,56367,Juno (2007),Comedy|Drama|Romance
1912,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
1913,56782,There Will Be Blood (2007),Drama|Western
1914,57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
1915,57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
1916,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
1917,58803,21 (2008),Crime|Drama|Romance|Thriller
1918,58998,Forgetting Sarah Marshall (2008),Comedy|Romance
1919,59315,Iron Man (2008),Action|Adventure|Sci-Fi
1920,59369,Taken (2008),Action|Crime|Drama|Thriller
1921,59387,"Fall, The (2006)",Adventure|Drama|Fantasy
1922,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
1923,59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
1924,60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
1925,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
1926,60072,Wanted (2008),Action|Thriller
1927,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
1928,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
1929,61024,Pineapple Express (2008),Action|Comedy|Crime
1930,61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
1931,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
1932,61323,Burn After Reading (2008),Comedy|Crime|Drama
1933,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
1934,63082,Slumdog Millionaire (2008),Crime|Drama|Romance
1935,63113,Quantum of Solace (2008),Action|Adventure|Thriller
1936,63876,Milk (2008),Drama
1937,64614,Gran Torino (2008),Crime|Drama
1938,64839,"Wrestler, The (2008)",Drama
1939,64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
1940,66097,Coraline (2009),Animation|Fantasy|Thriller
1941,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
1942,67087,"I Love You, Man (2009)",Comedy
1943,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
1944,68157,Inglourious Basterds (2009),Action|Drama|War
1945,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
1946,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller
1947,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX
1948,68954,Up (2009),Adventure|Animation|Children|Drama
1949,69122,"Hangover, The (2009)",Comedy|Crime
1950,69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
1951,69757,(500) Days of Summer (2009),Comedy|Drama|Romance
1952,69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX
1953,70286,District 9 (2009),Mystery|Sci-Fi|Thriller
1954,71535,Zombieland (2009),Action|Comedy|Horror
1955,72011,Up in the Air (2009),Drama|Romance
1956,72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime
1957,72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
1958,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX
1959,73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller
1960,74458,Shutter Island (2010),Drama|Mystery|Thriller
1961,74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX
1962,76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX
1963,76251,Kick-Ass (2010),Action|Comedy
1964,77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX
1965,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
1966,79091,Despicable Me (2010),Animation|Children|Comedy|Crime
1967,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
1968,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance
1969,80463,"Social Network, The (2010)",Drama
1970,81562,127 Hours (2010),Adventure|Drama|Thriller
1971,81591,Black Swan (2010),Drama|Thriller
1972,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
1973,81845,"King's Speech, The (2010)",Drama
1974,81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
1975,82459,True Grit (2010),Western
1976,84152,Limitless (2011),Sci-Fi|Thriller
1977,85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
1978,86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
1979,86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
1980,87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
1981,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
1982,88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
1983,88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
1984,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
1985,91500,"Hunger Games, The (2012)",Action|Adventure|Drama|Sci-Fi|Thriller
1986,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
1987,91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
1988,91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
1989,92259,Intouchables (2011),Comedy|Drama
1990,96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
1991,96610,Looper (2012),Action|Crime|Sci-Fi
1992,97304,Argo (2012),Drama|Thriller
1993,98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
1994,99114,Django Unchained (2012),Action|Drama|Western
1995,102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
1996,104841,Gravity (2013),Action|Sci-Fi|IMAX
1997,106487,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX
1998,106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
1999,112852,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
